Id,SalePrice
1461,124319.64318609585
1462,160974.51401102016
1463,184649.69204567722
1464,190808.5322903952
1465,195442.20742026222
1466,178947.68280833273
1467,180303.78594503645
1468,166142.0603361529
1469,183609.32444053018
1470,125729.42871676094
1471,201719.98243316464
1472,96408.94639631824
1473,97075.40559946625
1474,150728.47457606718
1475,113131.11316267103
1476,363810.24237052357
1477,251421.85721820587
1478,295549.6610814075
1479,278746.54350433714
1480,495678.531870965
1481,309779.27644620126
1482,202956.20652576943
1483,176259.3847283713
1484,168539.5516712122
1485,180679.00849791212
1486,194866.44544390397
1487,313396.6972184612
1488,235160.46339708578
1489,204245.23044795578
1490,232717.851896939
1491,192839.09243398273
1492,100689.08636594274
1493,173600.18592229966
1494,291476.57383818243
1495,282687.4043920305
1496,237733.32569521965
1497,181010.64906829922
1498,168207.6071028144
1499,158478.17692307758
1500,156053.5195683592
1501,174632.73992946045
1502,152970.7212626236
1503,284121.424089996
1504,233793.09371726084
1505,222915.75711862333
1506,184910.17379899876
1507,261973.5427050184
1508,202760.95318913873
1509,155351.83484948386
1510,149154.10259853894
1511,157198.93334867235
1512,179188.00821306978
1513,137938.81522436527
1514,158845.6558220284
1515,197017.41120751319
1516,147106.97226608358
1517,157505.50358500445
1518,134402.57012283796
1519,225121.10927081454
1520,134515.75109702925
1521,137272.576996146
1522,172619.15470957174
1523,114885.47107176865
1524,122801.69320361639
1525,123401.1929820189
1526,119898.55687845174
1527,110278.67513398998
1528,131909.9844292047
1529,148909.06091070917
1530,177296.83056315995
1531,115682.65015917055
1532,95262.03969253473
1533,148496.25953440223
1534,121380.61117077329
1535,149483.7076850103
1536,111322.82893370166
1537,75690.5720288608
1538,141698.9245773962
1539,186901.72642615152
1540,95577.64123193541
1541,137757.55540181478
1542,142210.77866428267
1543,190237.27369937304
1544,89843.65055771891
1545,107729.3552129357
1546,131406.30590547362
1547,133969.6925644438
1548,131262.74507957252
1549,114146.93916008915
1550,137579.46952799175
1551,108820.57536367267
1552,136004.73119441982
1553,141102.55032565913
1554,113087.7970302736
1555,165248.79437759297
1556,92436.10775526859
1557,104848.29701649056
