Id,SalePrice
1461,124738.59514414126
1462,156660.98446920558
1463,187340.36363903555
1464,187881.21145672185
1465,192835.65477601747
1466,182428.27322823345
1467,180580.07748691598
1468,167465.03777364801
1469,181989.5836919714
1470,128369.07393793802
1471,210388.7712286278
1472,94894.03924361449
1473,97438.51694629704
1474,152817.19940109138
1475,111852.39018940744
1476,365821.7979465929
1477,248773.62494937668
1478,297832.31965404586
1479,275785.4231894279
1480,487544.4041287365
1481,301972.7531383598
1482,201883.16342438417
1483,176256.61852341716
1484,169827.90142176222
1485,179902.8256779905
1486,196478.9849471061
1487,304118.40186725225
1488,237486.59198598654
1489,208488.90369256394
1490,229667.26739168487
1491,191573.24325671713
1492,103829.5860557478
1493,180320.801857619
1494,290376.7653503245
1495,281219.77092911466
1496,240566.12411229906
1497,180319.59026587938
1498,158264.4518733509
1499,157292.2916709297
1500,156147.65926561126
1501,171797.76317720828
1502,152309.63867374262
1503,283871.63176169747
1504,230225.96846777498
1505,220405.74349198473
1506,184751.40315126642
1507,263289.25640215696
1508,205150.02017137627
1509,154827.85006273407
1510,151383.7423821023
1511,150807.6481709582
1512,180781.529049447
1513,136536.85628736985
1514,155389.98528947574
1515,197766.5730657661
1516,145960.55259527554
1517,155864.69255355402
1518,135603.75211729808
1519,230118.0450931585
1520,137185.1532877377
1521,139072.3816464057
1522,170768.3819782854
1523,115465.24830655109
1524,123265.19542025014
1525,123869.98327060162
1526,123572.29562422905
1527,110491.62477753425
1528,129765.86282676373
1529,145527.88217667674
1530,173084.33256223574
1531,116929.36732805861
1532,94819.16867685512
1533,148733.74321273068
1534,117106.69562367602
1535,153858.26319858403
1536,113512.17714477089
1537,81437.85935035316
1538,142573.35209883706
1539,182785.0418918372
1540,101358.96116280013
1541,140654.50716281804
1542,138712.20088948004
1543,193861.65326978386
1544,89503.01217672986
1545,104131.29462828065
1546,128028.89949441607
1547,132698.06470932806
1548,128177.53203160405
1549,109221.49215063908
1550,139632.4213767196
1551,108359.80776211289
1552,135786.06314059498
1553,144742.32003089946
1554,111254.301451571
1555,165842.23408807765
1556,91811.62050840915
1557,102255.87845259903
1558,95686.52565397734
1559,91008.74821568704
1560,142047.41996813632
1561,143385.471619888
1562,131101.45937756082
1563,122237.46099866033
1564,165603.50323358152
1565,153970.7217839093
1566,222759.4337182554
1567,81058.74392021564
