Id,SalePrice
1461,125751.87259738338
1462,151526.26807489272
1463,180605.19733607752
1464,186862.06563854328
1465,192650.04948357245
1466,183961.80214059318
1467,170476.239705589
1468,175872.76803349014
1469,181320.2806840939
1470,128731.11415598285
1471,199927.89319984478
1472,100761.64271217285
1473,105457.8903581633
1474,153775.92051846735
1475,124230.52612880155
1476,339065.32106290484
1477,248769.25594395766
1478,299278.5185476016
1479,296974.59548392455
1480,389126.2560764162
1481,304585.12951534666
1482,205160.20896524645
1483,187308.61362953216
1484,177934.01874837736
1485,177295.96569187657
1486,199225.29576465726
1487,298220.51665652305
1488,243068.06344611288
1489,200856.54432512017
1490,216676.06412499215
1491,198653.7112140356
1492,105057.5212528417
1493,179588.80965173375
1494,286461.65663428936
1495,282274.13027170225
1496,230297.93307945319
1497,185490.9072966837
1498,162783.77209616292
1499,161542.1012931565
1500,164376.52925833382
1501,171943.93904593348
1502,165350.30277272212
1503,256369.6683052774
1504,220898.70911374307
1505,219288.19884872518
1506,179080.3173598065
1507,234608.49963084538
1508,189914.471887224
1509,157272.83648450978
1510,148631.58742754025
1511,150470.8553155206
1512,172439.83301527402
1513,149831.88900940257
1514,153722.07999204236
1515,185092.9227644761
1516,154576.68202208032
1517,149449.21118855022
1518,142070.7180319444
1519,220016.5154244933
1520,138367.11568233362
1521,140818.29228354295
1522,161660.6151861949
1523,119020.1087323358
1524,120498.29773584066
1525,128340.21975734852
1526,127222.62610974477
1527,112089.74167653875
1528,126271.41258330677
1529,141131.59886782683
1530,164910.51016846357
1531,132776.718222569
1532,104697.61874984752
1533,140139.24746673135
1534,118981.01912847161
1535,146761.13906021137
1536,121522.08290629792
1537,98941.00009027173
1538,146319.91816271137
1539,181330.28320885904
1540,124029.28541353832
1541,137713.83174955117
1542,136374.08684909216
1543,171956.38152110635
1544,89091.02916175591
1545,106949.52341047686
1546,123727.40173283848
1547,136041.76603877236
1548,125346.27214683505
1549,115604.94452027944
1550,139019.72488485166
1551,120346.26232209594
1552,143330.6752690428
1553,134469.82183888226
1554,115101.03554451872
1555,167179.67537600794
1556,103472.05190123159
1557,122111.00813065848
1558,104010.69429157881
1559,112584.52346554343
1560,140164.8319229725
1561,150362.4250882708
1562,127427.01801988998
1563,122384.61618850393
1564,161835.05891504037
1565,154816.5499645528
1566,203031.05257400312
1567,96086.5823356285
1568,214550.6611505211
1569,153471.21053687556
1570,138868.4765950508
1571,126535.81443455149
1572,141769.59311959727
1573,229659.3256621697
1574,136614.71750684472
1575,204008.65253070966
1576,227370.54268383788
1577,195104.3732461377
1578,146178.39142445286
1579,146515.47105888673
1580,189853.9585990356
1581,136452.14778394415
1582,127392.66619516168
1583,312250.08529226267
1584,231048.91077443134
1585,147576.1177240761
1586,92599.4906487484
1587,113279.65088532059
1588,142074.58660945593
1589,110261.64251210082
1590,132452.61051365483
